Current (uA),rx timestamp (us),board timestamps (ms)
909.6,44225400,44000
908.4,44227398,44000
907.2,44227398,44000
907.7,44229399,44000
909.9,44230398,44000
907.9,44231396,44000
911.4,44231396,44000
909.1,44233401,44000
908.7,44233401,44000
904.7,44235398,44000
909.9,44235398,44000
906.2,44236990,44000
909.5,44236990,44000
905.2,44239007,44000
909.9,44239007,44000
907.4,44241007,44000
909.9,44242017,44000
908.5,44243017,44000
907.5,44244006,44000
907.4,44245006,44000
907.5,44245006,44000
902.1,44247005,44000
908.8,44247005,44000
909.5,44249005,44000
908.9,44249005,44000
909.9,44251067,44000
905.2,44251565,44000
908.9,44253007,44000
907.5,44253007,44000
909.9,44255028,44000
908.2,44255028,44000
907.7,44257347,44000
907.0,44257347,44000
909.3,44259347,44000
908.8,44259347,44000
907.0,44261351,44000
909.7,44261351,44000
909.1,44263350,44000
903.0,44263350,44000
908.7,44264351,44000
906.9,44265350,44000
909.8,44267353,44000
910.2,44267353,44000
909.8,44268874,44000
909.6,44268874,44000
909.8,44270874,44000
910.1,44270874,44000
909.2,44272873,44000
909.8,44272873,44000
906.6,44274873,44000
909.9,44274873,44000
905.0,44276872,44000
909.9,44276872,44000
908.8,44278873,44000
909.9,44278873,44000
905.2,44280874,44000
912.3,44280874,44000
904.9,44283049,44000
906.9,44283049,44000
909.6,44285059,44000
908.4,44285059,44000
909.0,44287059,44000
909.3,44287059,44000
909.2,44289059,44000
904.9,44289059,44000
909.9,44291062,44000
908.6,44291062,44000
909.9,44293092,44000
909.9,44294077,44000
907.6,44295060,44000
909.8,44295060,44000
909.2,44297060,44000
909.9,44297291,44000
910.0,44298857,44000
908.9,44299356,44000
909.2,44301000,44000
908.9,44301000,44000
904.5,44303017,44000
908.9,44303017,44000
909.2,44305017,44000
903.7,44305017,44000
911.7,44307017,44000
909.2,44308017,44000
906.8,44309051,44000
905.8,44310031,44000
909.2,44310957,44000
904.9,44310957,44000
906.5,44312487,44000
907.0,44313482,44000
905.2,44314781,44000
905.5,44315277,44000
905.9,44316321,44000
909.9,44317334,44000
905.7,44318792,44000
908.4,44318792,44000
906.8,44320788,44000
908.9,44320788,44000
907.7,44322789,44000
908.6,44322789,44000
907.5,44324801,44000
906.9,44325793,44000
906.2,44327142,44000
907.7,44327394,44000
905.2,44328745,44000
909.8,44330719,44000
909.9,44330719,44000
907.7,44332767,44000
909.7,44332767,44000
908.5,44334767,44000
906.9,44334767,44000
907.5,44336820,44000
907.6,44336954,44000
909.8,44337956,44000
906.9,44339049,44000
908.9,44340231,44000
907.0,44341280,44000
906.6,44342256,44000
908.9,44343311,44000
907.5,44345252,44000
909.4,44345517,44000
905.0,44347112,44000
907.5,44347112,44000
909.2,44348114,44000
904.8,44349099,44000
905.6,44350578,44000
910.7,44350578,44000
910.0,44351184,44000
907.7,44351184,44000
910.0,44354690,44000
912.7,44354690,44000
909.9,44354690,44000
909.9,44354690,44000
910.7,44354690,44000
909.9,44354690,44000
909.9,44361157,44000
910.5,44361157,44000
908.4,44362750,44000
912.2,44362750,44000
909.9,44364443,44000
910.1,44364443,44000
909.9,44366429,44000
905.0,44366960,44000
909.2,44368231,44000
907.0,44368231,44000
907.5,44370237,44000
909.6,44370237,44000
907.3,44372232,44000
909.3,44372232,44000
905.2,44374234,44000
909.9,44374234,44000
910.2,44376237,44000
911.4,44377471,44000
910.0,44377999,44000
909.9,44377999,44000
909.1,44381011,44000
907.6,44381011,44000
909.9,44382187,44000
907.8,44382689,44000
904.5,44384312,44000
909.4,44384312,44000
907.0,44386315,44000
906.5,44386315,44000
909.1,44388041,44000
909.8,44388041,44000
908.8,44390086,44000
909.9,44390086,44000
910.2,44392086,44000
909.8,44393082,44000
904.0,44394069,44000
909.8,44394069,44000
907.5,44396067,44000
906.7,44396067,44000
906.7,44398179,44000
911.9,44398676,44000
909.0,44400459,44000
908.9,44400459,44000
907.7,44402029,44000
907.2,44402029,44000
909.7,44403126,44000
909.1,44404473,44000
906.9,44405467,44000
907.0,44406468,44000
908.1,44408256,44000
909.9,44408256,44000
906.8,44410257,44000
908.6,44410763,44000
909.1,44412433,44000
905.9,44412433,44000
909.0,44414000,44000
907.7,44414500,44000
904.6,44416015,44000
907.6,44416015,44000
908.5,44418217,44000
905.5,44418217,44000
907.7,44420219,44000
909.6,44420219,44000
909.4,44422217,44000
909.0,44422217,44000
909.0,44424220,44000
908.9,44424220,44000
906.7,44426237,44000
909.9,44426237,44000
907.1,44428226,44000
906.5,44428226,44000
904.1,44429843,44000
906.1,44429843,44000
910.3,44431850,44000
905.8,44431850,44000
904.8,44433850,44000
907.2,44433850,44000
908.2,44435850,44000
907.3,44435850,44000
908.3,44437852,44000
908.4,44437852,44000
909.1,44439852,44000
906.5,44439852,44000
906.4,44441854,44000
906.9,44441854,44000
909.1,44443852,44000
908.0,44443852,44000
907.6,44445436,44000
905.9,44445436,44000
904.0,44447520,44000
910.2,44447520,44000
903.8,44449546,44000
905.1,44449546,44000
908.9,44451507,44000
905.5,44451507,44000
909.3,44453496,44000
910.0,44453496,44000
909.7,44455502,44000
909.4,44455502,44000
908.4,44457495,44000
905.2,44457495,44000
903.9,44459495,44000
907.1,44460517,44000
909.2,44461495,44000
909.9,44461495,44000
909.9,44463519,44000
903.2,44463519,44000
907.7,44465495,44000
907.4,44465495,44000
909.2,44467515,44000
909.6,44467515,44000
909.5,44469493,44000
903.5,44471516,44000
903.7,44471516,44000
906.8,44473494,44000
909.6,44473494,44000
909.1,44475553,44000
909.6,44475553,44000
909.9,44477500,44000
908.9,44477500,44000
909.6,44479725,44000
909.7,44479725,44000
909.2,44481707,44000
907.6,44481707,44000
909.7,44483706,44000
904.7,44483706,44000
907.6,44485710,44000
907.2,44485710,44000
909.2,44486877,44000
908.7,44487899,44000
909.9,44488881,44000
906.2,44489880,44000
908.1,44492155,44000
907.6,44492155,44000
904.3,44493422,44000
903.0,44493422,44000
906.2,44495400,44000
905.4,44495400,44000
909.1,44497400,44000
907.4,44497400,44000
909.8,44499399,44000
912.1,44499399,44000
910.0,44501399,44000
911.7,44501399,44000
909.9,44503399,44000
907.8,44503399,44000
909.9,44505398,44000
907.4,44505398,44000
910.0,44507463,44000
907.6,44507814,44000
909.9,44508837,44000
909.5,44508837,44000
909.7,44510840,44000
910.1,44510840,44000
910.7,44512840,44000
909.8,44512840,44000
907.5,44514839,44000
907.5,44514839,44000
909.7,44516840,44000
908.2,44516840,44000
904.2,44518841,44000
912.2,44518841,44000
907.2,44520841,44000
909.8,44520841,44000
909.9,44523448,44000
909.7,44523448,44000
909.6,44525461,44000
907.7,44525461,44000
907.6,44527473,44000
912.2,44527473,44000
906.1,44528459,44000
910.6,44529459,44000
907.8,44530458,44000
907.5,44531458,44000
906.7,44532458,44000
907.4,44533457,44000
909.8,44534458,44000
906.6,44534458,44000
908.4,44537458,44000
904.4,44537458,44000
906.9,44539163,44000
907.0,44539163,44000
909.3,44541191,44000
908.3,44541191,44000
909.6,44543211,44000
909.7,44544199,44000
908.2,44545190,44000
905.6,44545190,44000
907.3,44547204,44000
905.9,44547204,44000
907.0,44549385,44000
909.9,44549385,44000
906.2,44551384,44000
905.0,44551384,44000
909.8,44553384,44000
905.3,44553384,44000
907.0,44555382,44000
913.6,44555382,44000
909.2,44556421,44000
909.0,44557384,44000
906.6,44559386,44000
907.4,44559386,44000
908.4,44560383,44000
905.1,44561385,44000
903.2,44562423,44000
907.1,44562423,44000
906.5,44564419,44000
902.9,44564419,44000
905.5,44566381,44000
907.1,44567383,44000
904.5,44568043,44000
903.3,44569485,44000
908.7,44570725,44000
901.2,44571224,44000
904.4,44573331,44000
906.6,44573804,44000
904.1,44573804,44000
904.6,44575260,44000
908.1,44576630,44000
904.5,44576630,44000
904.1,44578648,44000
898.8,44578648,44000
901.1,44580648,44000
906.4,44580648,44000
905.1,44582649,44000
903.8,44582649,44000
909.4,44585089,44000
904.0,44585304,44000
909.3,44587025,44000
908.7,44587221,44000
909.8,44588176,44000
904.4,44589197,44000
905.5,44590574,44000
909.1,44591074,44000
907.4,44592092,44000
909.3,44593088,44000
907.5,44594087,44000
909.7,44595086,44000
907.3,44596088,44000
905.7,44597086,44000
906.7,44598066,44000
905.0,44599293,44000
903.9,44600965,44000
910.7,44600965,44000
910.4,44602861,44000
908.6,44602861,44000
909.0,44604920,44000
908.0,44604920,44000
905.4,44606730,44000
911.3,44606730,44000
909.5,44608566,44000
905.0,44610855,44000
908.4,44610855,44000
908.0,44612282,44000
907.0,44612282,44000
909.7,44614914,44000
909.9,44614914,44000
902.4,44616771,44000
903.9,44616771,44000
909.9,44618350,44000
908.6,44618969,44000
905.4,44619712,44000
905.0,44620764,44000
905.3,44622759,44000
903.6,44622759,44000
905.1,44623848,44000
905.7,44624870,44000
899.2,44626786,44000
909.1,44626877,44000
903.4,44628716,44000
905.7,44628716,44000
905.8,44630733,44000
907.4,44630733,44000
907.7,44632735,44000
909.1,44632994,44000
905.4,44634088,44000
906.5,44634088,44000
907.4,44636251,44000
908.9,44636251,44000
905.8,44638251,44000
906.9,44638251,44000
907.0,44640627,44000
906.2,44640703,44000
904.5,44642305,44000
908.5,44642305,44000
905.9,44644306,44000
906.1,44644306,44000
908.2,44646562,44000
909.1,44647016,44000
903.7,44648277,44000
903.5,44648770,44000
904.5,44649907,44000
904.8,44649907,44000
905.1,44651908,44000
909.2,44651908,44000
906.7,44653907,44000
902.1,44654484,44000
905.5,44656157,44000
909.2,44656806,44000
907.1,44658325,44000
907.3,44658325,44000
904.0,44660505,44000
905.6,44660630,44000
904.9,44662136,44000
908.5,44662136,44000
903.8,44664192,44000
899.9,44664575,44000
905.0,44666002,44000
901.1,44666002,44000
906.8,44668030,44000
904.6,44668030,44000
905.3,44669430,44000
905.2,44670447,44000
903.0,44671449,44000
908.7,44672446,44000
904.4,44674451,44000
905.3,44674451,44000
905.8,44676455,44000
903.7,44676455,44000
905.0,44677333,44000
906.6,44678718,44000
906.1,44679824,44000
906.3,44679824,44000
906.0,44681811,44000
904.6,44681811,44000
908.9,44683814,44000
904.9,44683814,44000
907.1,44685842,44000
905.6,44685842,44000
906.8,44687831,44000
903.1,44687831,44000
908.0,44690685,44000
903.6,44690821,44000
906.1,44691837,44000
907.3,44691837,44000
905.2,44694537,44000
905.3,44694851,44000
905.2,44695920,44000
907.3,44695920,44000
908.8,44698116,44000
909.1,44698116,44000
906.1,44699441,44000
906.4,44699441,44000
906.4,44701441,44000
907.7,44701441,44000
906.1,44703460,44000
905.9,44703460,44000
905.5,44706100,44000
907.3,44706100,44000
906.7,44708077,44000
909.8,44708077,44000
909.3,44710085,44000
906.1,44710085,44000
909.9,44712087,44000
910.4,44712087,44000
908.2,44713818,44000
904.0,44713818,44000
907.7,44715842,44000
909.0,44715842,44000
903.6,44717839,44000
906.9,44717839,44000
905.9,44719278,44000
907.9,44719278,44000
905.0,44721307,44000
906.5,44721307,44000
906.8,44723318,44000
905.7,44723318,44000
903.9,44725969,44000
906.7,44725969,44000
906.0,44727964,44000
904.0,44727964,44000
906.9,44729960,44000
909.7,44729960,44000
903.0,44730982,44000
908.1,44731981,44000
906.8,44732983,44000
902.9,44733965,44000
903.5,44734961,44000
906.6,44735982,44000
903.8,44736981,44000
906.3,44736981,44000
908.9,44738960,44000
902.3,44740323,44000
904.7,44741380,44000
907.7,44741380,44000
903.7,44743410,44000
907.4,44744442,44000
909.4,44745424,44000
902.8,44745424,44000
906.5,44747472,44000
902.6,44749468,44000
905.7,44749468,44000
901.3,44751439,44000
903.8,44751439,44000
909.3,44753461,44000
907.5,44753461,44000
907.7,44755445,44000
903.4,44755445,44000
908.1,44757410,44000
906.8,44757410,44000
907.3,44759443,44000
908.8,44759443,44000
909.2,44761435,44000
905.9,44761435,44000
908.5,44763462,44000
907.7,44763462,44000
910.0,44765470,44000
908.1,44765470,44000
910.1,44767475,44000
909.4,44767475,44000
904.4,44769448,44000
909.2,44769448,44000
908.1,44771473,44000
908.8,44771999,44000
909.1,44773156,44000
909.7,44773156,44000
909.8,44775151,44000
908.2,44775151,44000
909.9,44777235,44000
909.9,44777235,44000
908.4,44779199,44000
905.2,44779199,44000
909.9,44781150,44000
911.4,44781150,44000
909.3,44783097,44000
909.2,44783097,44000
907.6,44785151,44000
906.6,44785151,44000
907.4,44787100,44000
909.7,44787100,44000
906.5,44789147,44000
905.6,44789147,44000
909.5,44791101,44000
908.2,44791101,44000
908.1,44793166,44000
904.7,44793166,44000
909.9,44795136,44000
909.1,44795136,44000
907.4,44797135,44000
908.9,44797135,44000
908.9,44799147,44000
907.6,44799147,44000
909.2,44801143,44000
909.5,44801143,44000
908.7,44803149,44000
901.6,44803149,44000
907.7,44805146,44000
909.6,44805146,44000
907.7,44807099,44000
914.4,44807099,44000
908.4,44809159,44000
906.9,44809159,44000
910.7,44811143,44000
909.6,44811143,44000
909.2,44813101,44000
908.3,44813101,44000
906.7,44815154,44000
910.0,44815154,44000
907.1,44817094,44000
908.7,44817094,44000
907.5,44819148,44000
908.9,44819148,44000
912.2,44821158,44000
906.2,44821158,44000
906.9,44823164,44000
906.8,44823164,44000
905.5,44825101,44000
905.4,44825101,44000
910.4,44827149,44000
909.9,44827149,44000
909.6,44829155,44000
911.9,44829155,44000
910.2,44831156,44000
908.9,44831156,44000
909.8,44833100,44000
903.3,44833100,44000
912.2,44835097,44000
910.0,44835097,44000
913.9,44837100,44000
910.0,44837100,44000
912.0,44839097,44000
909.9,44839097,44000
909.9,44841101,44000
906.2,44841101,44000
907.7,44843095,44000
907.7,44843095,44000
907.5,44845104,44000
907.1,44845104,44000
909.1,44847096,44000
907.8,44847096,44000
909.1,44848138,44000
912.2,44849222,44000
909.7,44850680,44000
908.7,44850680,44000
906.7,44852663,44000
907.6,44852663,44000
907.7,44854659,44000
908.8,44854659,44000
908.1,44856610,44000
908.6,44856610,44000
903.6,44858659,44000
907.4,44859670,44000
909.2,44860654,44000
909.7,44860654,44000
907.5,44862663,44000
906.6,44862663,44000
909.8,44864649,44000
909.1,44864649,44000
907.1,44866652,44000
906.5,44866652,44000
908.8,44868659,44000
907.3,44868659,44000
908.8,44870659,44000
907.8,44870659,44000
908.8,44872658,44000
909.2,44872658,44000
907.5,44874665,44000
910.0,44874665,44000
907.9,44876757,44000
909.9,44876757,44000
907.4,44878690,44000
905.2,44878690,44000
909.9,44880610,44000
907.5,44880610,44000
909.9,44882690,44000
909.2,44882690,44000
910.2,44884685,44000
907.4,44884685,44000
909.6,44886664,44000
907.2,44888674,44000
909.9,44888674,44000
909.9,44890616,44000
909.2,44890616,44000
909.4,44892681,44000
908.3,44892681,44000
905.9,44894687,44000
905.1,44894687,44000
909.1,44895732,44000
906.6,44895732,44000
905.5,44898263,44000
906.1,44898263,44000
908.6,44900262,44000
906.7,44900262,44000
908.3,44902253,44000
907.7,44902253,44000
904.7,44904257,44000
909.5,44904257,44000
907.3,44906268,44000
907.6,44907216,44000
909.8,44908269,44000
904.2,44908269,44000
908.5,44910263,44000
909.2,44910263,44000
909.5,44912253,44000
903.2,44912253,44000
908.9,44914275,44000
903.6,44914275,44000
904.3,44916256,44000
907.9,44916256,44000
906.4,44918218,44000
904.9,44918218,44000
902.8,44920218,44000
902.2,44920218,44000
904.2,44922215,44000
909.9,44922215,44000
908.4,44924216,44000
909.7,44924216,44000
906.6,44926214,44000
912.3,44926214,44000
907.4,44928105,44000
906.8,44928105,44000
909.2,44930283,44000
906.6,44930283,44000
908.3,44932283,44000
903.7,44932283,44000
908.9,44934283,44000
903.1,44934283,44000
906.8,44936338,44000
909.6,44936338,44000
908.8,44938296,44000
909.2,44938296,44000
904.2,44940285,44000
908.8,44940285,44000
907.6,44942336,44000
906.3,44942336,44000
909.1,44944086,44000
906.9,44944086,44000
906.4,44947157,44000
903.8,44947157,44000
907.0,44948127,44000
908.0,44948127,44000
909.6,44950141,44000
908.8,44950141,44000
908.9,44952127,44000
907.7,44952127,44000
908.5,44954128,44000
909.9,44954128,44000
908.3,44956127,44000
905.4,44956127,44000
906.5,44958171,44000
905.1,44958171,44000
908.8,44959543,44000
908.0,44959543,44000
906.1,44961640,44000
904.7,44961640,44000
906.6,44963636,44000
907.3,44963636,44000
909.9,44965644,44000
909.2,44965644,44000
910.0,44967644,44000
902.3,44967644,44000
908.4,44969644,44000
905.0,44969644,44000
909.5,44971644,44000
908.6,44971644,44000
907.3,44973594,44000
909.9,44973594,44000
903.9,44975637,44000
905.6,44975637,44000
909.2,44977643,44000
909.2,44977643,44000
909.6,44979645,44000
904.2,44979645,44000
907.9,44981592,44000
905.5,44981592,44000
909.6,44983644,44000
905.1,44983644,44000
907.7,44985636,44000
909.0,44985636,44000
910.9,44987636,44000
909.1,44987636,44000
907.2,44989651,44000
907.4,44989651,44000
908.2,44991890,44000
908.8,44991890,44000
909.2,44993946,44000
908.9,44993946,44000
909.7,44995933,44000
906.6,44995933,45000
909.6,44997946,45000
908.2,44997946,45000
905.4,44999925,45000
908.4,44999925,45000
